Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
PGAM1P11	0.845899266703531	-0.22914143427271264	0.8769535389357573	0.4728662079421177	
RNU6-828P	4.80771188516216	6.064382507207673	2.59790269836643	2.7571781395824412e-05	7.333271779159403e-05
KIF1B	5680.0957567786345	2.563612280522852	0.049735665678948826	0.0	0.0
AL358013.1	0.0				
RNU6-37P	1.1439512537503917	0.5219825443178563	1.0041890674350173	0.16150225080020555	0.2360089002664339
RN7SL731P	0.0				
AL139424.3	6.9558084802304005	2.350158537946895	0.9180995631378199	0.001185160170770727	0.0026519296979125757
AL139424.2	15.50693635671151	2.328094659600901	0.558256454780264	4.326211134252538e-06	1.2319126791491015e-05
PGD	5833.434533663388	1.7005977533948566	0.04481360657179575	0.0	0.0
AL139424.1	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
CENPS-CORT	0.4208586620756616	-0.24405668911787673	0.9243250494020749	0.4908308725577884	
CENPS	25.76672346281347	-0.3369152808352703	0.35900352225171434	0.30545543069372577	0.40289958951324006
CORT	0.9929843120426989	-0.32942675239417263	0.8973742135619156	0.34728383519975825	0.4473680787967549
DFFA	586.2124877423781	-1.3601408303633218	0.10031785822913168	2.356158709569477e-42	2.405851466490546e-41
AL354956.1	0.0				
PEX14	460.8285901826271	1.464976919023052	0.1020329013429855	2.505692212379949e-47	2.818965945784751e-46
AL139423.2	24.165086873784325	2.325515497057917	0.44272996952183824	2.231065257830177e-08	7.442796909881648e-08
RN7SL614P	2.4871671222465936	0.3497553828451599	0.7784512028054121	0.4371773947033929	0.5378782259551192
CASZ1	606.8050597107068	0.9346052322306424	0.08693477074778226	3.134369896429489e-27	2.1758135145005933e-26
AL139423.1	50.017192827978356	2.274514835272997	0.3090133520437474	3.822851756776198e-14	1.6894514356355587e-13
HSPE1P24	0.0				
C1orf127	0.0				
CFL1P6	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
TARDBP	1626.1636730924968	0.5870496405828385	0.07337750583755763	9.555983893499929e-16	4.5296962983037945e-15
AL109811.3	0.0				
MASP2	36.10331407107075	-1.3273002898645754	0.345728515451984	4.020810594807848e-05	0.00010520037697131204
AL109811.2	18.15864083260582	-1.4331575574426565	0.5009373244962589	0.0011405792627313695	0.0025582305419686565
SRM	197.8847628137465	-1.6099605787901834	0.15299464151275863	1.734559574127814e-26	1.17634393386974e-25
EXOSC10	1264.3188073917136	-0.056208003409564035	0.06576539327653218	0.39096691238992826	0.4925783085482092
AL109811.1	4.038917106062386	0.7047257734168104	0.800010185715114	0.17436765067235768	0.2517088576028466
EXOSC10-AS1	2.168745260522834	-1.2630099344825931	1.5182198937429676	0.04674694542108107	0.08005988581639116
MTOR	2002.2687692550437	-0.08685224781383079	0.05610025812113905	0.12074377803168448	0.18375957298776915
MTOR-AS1	0.0				
RNU6-537P	0.0				
ANGPTL7	0.0				
RNU6-291P	0.0				
RPL39P6	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
UBIAD1	328.10255936330464	-1.0546711725227664	0.11705859203043761	1.0242335414276595e-19	5.581309182700315e-19
UBE2V2P3	1.5531667956022706	-0.6717389446570005	1.0746766068529434	0.13152744999480848	0.19768815668208098
AL031291.1	0.0				
MTCYBP45	0.0				
DISP3	3.3251905061851557	-2.541590633717038	1.6284002049506927	0.00879561727815092	0.017374986598809376
AL590989.1	0.0				
LINC01647	2.2413308451849225	4.054558754338337	2.7889772228177203	0.003031416506192734	0.006433065018012078
AL031731.1	0.0				
FBXO2	2.6538108961238107	0.24749072033857766	0.7538150910732018	0.5731426423615205	0.6659282083291795
FBXO44	34.74451006790141	0.2656179477832724	0.31601241796630103	0.369610054267879	0.4708813387462245
FBXO6	1.2009251613269547	-0.001442220764955685	0.8115268261643231	0.9963781398382396	0.9976550396595003
MAD2L2	177.5390019243949	-0.8139577732628722	0.15715387597747646	1.4046700764766416e-07	4.484573001663766e-07
DRAXIN	0.39284662600323605	0.02599920343007002	0.8727260191592092	0.8627417441296089	
AGTRAP	253.57653279159592	-0.6697364885502601	0.1366884031117203	6.964691918932966e-07	2.1063266083713715e-06
C1orf167	0.7233433709955115	0.054194268485681284	0.8426344019795043	0.8571622466692059	
C1orf167-AS1	0.0				
MTHFR	415.6003045654903	-0.5813865839676514	0.11150848693949553	1.4495542353540308e-07	4.6213592042565963e-07
CLCN6	631.605394787764	1.7848854817739797	0.10084141670195719	5.469694100034226e-71	9.241784408544034e-70
AL021155.2	0.0				
AL021155.3	0.0				
NPPA	2.327139808205346	0.20535169752662552	0.7430743059388087	0.6408794048629189	0.7255443966915167
AL021155.1	0.0				
NPPB	0.7940825666455891	-0.38575602770080786	0.9836916616873377	0.24402733278012845	
SBF1P2	0.5548627494198877	0.1283444007495769	0.8699224067875594	0.5958908075601648	
AL021155.4	2.776681564047871	-0.2967683099799226	0.7485885831781286	0.5105947458809156	0.6092503950797717
RNU5E-1	0.0				
RNU5E-4P	0.0				
KIAA2013	1023.1418245801473	0.696917108244988	0.07646863855390072	5.405156519630576e-20	2.971852376165726e-19
PLOD1	841.9613109146236	1.0659807828745886	0.08455512636166315	8.250907543101634e-37	7.360199335102238e-36
AL096840.3	0.24742234543929645	-0.13473110698100907	0.9045334773288021	0.7446398689968445	
MFN2	2138.1014048866055	0.3815608846169443	0.056956098510143244	1.9518731002353747e-11	7.6119691402983e-11
AL096840.2	0.0				
MIIP	292.13626581203175	0.1728448717278408	0.12023463339171132	0.14737237121635632	0.21844584502290998
AL096840.1	0.30101190030038555	-0.14279219694072195	0.9072820830379601	0.6833462150452433	
MIR6729	0.0				
RN7SL649P	0.0				
TNFRSF8	0.5177623425974146	0.17063731234396404	0.8825134548835646	0.5793744960636862	
RNU6-777P	0.0				
RPL23AP89	0.0				
AL357835.1	0.0				
MIR7846	0.0				
TNFRSF1B	1.2525259068126395	0.028071329132168258	0.8111626435719146	0.9374308717808426	0.9566844740478484
MIR4632	0.0				
RPL10P17	0.0				
AL031276.1	0.0				
VPS13D	1017.3223511472535	-0.36406782192866766	0.06971648028410304	1.5998974431740457e-07	5.082792522074807e-07
SNORA59A	1.7283348423409357	0.1507866066530767	0.79049669279047	0.7047578412213642	0.7800499812609872
LINC02766	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
DHRS3	1353.584395741847	0.6357889746155032	0.06919829716961373	3.1246583986935764e-20	1.7361086316233216e-19
RNU6ATAC18P	1.5089245329740648	0.05813649881948736	0.789491093327275	0.8804555834812166	0.9144791478577771
MIR6730	0.34509977846958306	0.027493183595391175	0.8749384756412468	0.8684664742796548	
AC254633.1	4.074649095189441	-0.4231724687167378	0.734711699013146	0.3728408329229105	0.47433057789822036
AADACL4	0.0				
AC244670.1	0.0				
AADACL3	0.0				
C1orf158	0.10033730010012852	-0.08497222941264822	0.8982679352675085	0.9188618098995333	
PRAMEF12	0.0				
PRAMEF1	0.0				
LINC01784	0.0				
PRAMEF11	0.0				
PRAMEF30P	0.0				
HNRNPCL1	1.4767798212123329	0.07694868591493571	0.7954070069299748	0.8405251068651924	0.8846440854399633
PRAMEF2	0.0				
PRAMEF4	0.0				
PRAMEF10	0.0				
PRAMEF7	0.0				
RNU6-1072P	0.0				
PRAMEF29P	0.0				
PRAMEF6	0.0				
PRAMEF28P	0.0				
PRAMEF27	0.0				
HNRNPCL3	0.0				
PRAMEF25	0.0				
PRAMEF34P	0.0				
PRAMEF35P	0.0				
HNRNPCL2	1.3988371996432738	0.147657731933683	0.816050336895402	0.6895355223887877	0.7667973431305596
PRAMEF36P	0.0				
AC245056.1	0.0				
PRAMEF26	0.0				
HNRNPCL4	0.0				
PRAMEF9	0.0				
PRAMEF13	0.0				
PRAMEF18	0.0				
PRAMEF31P	0.0				
PRAMEF5	0.0				
PRAMEF32P	0.0				
RNU6-771P	0.0				
PRAMEF8	0.0				
PRAMEF33	0.0				
PRAMEF15	0.0				
AC243961.1	0.0				
PRAMEF14	0.0				
PRAMEF19	0.0				
PRAMEF17	0.0				
PRAMEF20	0.0				
LRRC38	0.0				
AL354712.1	0.0				
BRWD1P1	0.0				
PDPN	0.0				
RNA5SP41	0.0				
AL359771.1	0.0				
AL359771.2	0.0				
PRDM2	1355.607336926858	1.4856170841139227	0.07030005538100657	9.504723964051957e-100	2.3743995102259013e-98
KAZN	32.35001808750411	-0.9142022587701941	0.34395665249212815	0.004100659284448389	0.00852801634392213
RNU6-1265P	0.0				
AL357873.1	0.0				
KAZN-AS1	0.0				
TBCAP2	0.0				
AL031293.1	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
TMEM51-AS1	19.704375025070554	-0.20453611471966898	0.3963968903602649	0.5639518162189059	0.6575708320387539
TMEM51	303.4105902906617	0.14711347399926036	0.1169556062677463	0.20487256825468364	0.289127838952291
C1orf195	0.30101190030038555	-0.14279219694072195	0.9072820830379601	0.6833462150452433	
MFFP1	0.0				
ZBTB2P1	1.330022820473341	0.339837895830912	0.8587367970896687	0.40104109337869775	0.5027547357405407
FHAD1	14.277494841781133	-2.224162017262133	0.6164737139741864	5.365136216997758e-05	0.00013872333265403994
FHAD1-AS1	0.0				
AL031283.2	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
AL031283.1	9.203311536490075	-1.026168512476936	0.6382908810790947	0.041360999347930846	0.07180183291644324
EFHD2	1290.337511062784	0.033120481716691824	0.06528027120127437	0.6115374028254696	0.7005518212861869
CTRC	0.7038339093203639	0.03600328465931921	0.8437621070215766	0.9054367994659304	
CELA2A	0.0				
CELA2B	1.107429670848876	0.034884493832715247	0.8062978412644752	0.9239510536782316	0.9470655043764475
CASP9	205.09081480441913	-0.2564623886789796	0.13689020871183732	0.05778924430883097	0.09694866707755755
DNAJC16	638.8347274525867	0.16080774067642564	0.08430419190008442	0.055614836754006004	0.09364751569353955
SCARNA21B	0.17343631663636513	-0.09879618493777327	0.9004711365823967	0.9188618098995333	
AL121992.3	0.6419297362177608	-0.3331459988990254	0.9585114359270163	0.3140885138545059	
AGMAT	235.4082788629395	-3.1372545288975027	0.17382943130963463	1.1963684001805191e-73	2.0948466160193354e-72
AL121992.1	2.319125236147515	-0.8742154565865037	1.0899050009077227	0.11612308018049282	0.17789836042796525
CHCHD2P6	7.625675410023202	0.25547696881193155	0.570396771380945	0.5677711260181476	0.6609411309761195
RNU7-179P	0.0				
CD24P1	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
DDI2	1316.2404865037986	-0.6207033734188228	0.06749092583046866	2.7489914719520335e-20	1.5322668824474582e-19
RSC1A1	0.0				
AL121992.2	0.0				
PLEKHM2	762.0808108610081	0.2097211784455937	0.07686031453316794	0.006174391168601694	0.012485439990912733
AL450998.3	12.560045299284404	0.18309203549559497	0.4766096737875448	0.6523327094333917	0.7350218573942906
SLC25A34	2.5647747267836642	-0.6818622992925214	0.9345531878207357	0.18168970998693382	0.2608659431521416
SLC25A34-AS1	0.0				
TMEM82	0.14708504533916794	-0.09459791839969409	0.8997161871851937	0.9188618098995333	
FBLIM1	240.85966653690915	-0.43736943881532764	0.12918521888564502	0.0006160558982656973	0.0014272591557161728
RPL12P14	2.265535681286426	-0.8355645631078138	1.0665577638315218	0.12534469614993277	0.1897041029567281
UQCRHL	160.248103365901	0.45522311591596115	0.1587827541073301	0.003529702446749167	0.007422366407280059
AL450998.1	8.767461771475011	0.35756611759899276	0.5448890573785835	0.4153454048701715	0.5166847580733692
AL450998.2	44.0689439252775	-1.0159930710988874	0.29882359046930823	0.0003207863469670025	0.0007665447215332569
SPEN	2967.2597382512745	0.5746004077775982	0.05188761635197149	1.302837281282505e-28	9.368355163217708e-28
AL034555.1	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
ZBTB17	404.9023065306828	1.1189176015291937	0.10725459468706582	7.30991677873131e-26	4.852859489378671e-25
AL355994.4	0.0				
AL355994.1	0.0				
AL355994.5	0.0				
TBC1D3P6	0.0				
SRARP	0.18341169965310744	0.11028659223940382	0.9027576459231361	0.7117275189975929	
AL355994.3	0.0				
HSPB7	0.6724629500671658	-0.1491155148198256	0.864944503225195	0.6250204369003165	
CLCNKA	0.5821010329837796	0.08845078704748552	0.8568415164144475	0.7673104981616079	
AL355994.2	0.8516927071680654	-0.2672337851482239	0.881239246406893	0.435988340535002	
CLCNKB	0.5139084446453828	0.11696411692756367	0.874771293135891	0.6365567229851194	
FAM131C	16.977937226528855	0.23337127980744599	0.41562908733812726	0.5283259832325786	0.6260229122520534
EPHA2	3662.0117415047844	-0.43394631234815895	0.06845313384994377	2.095278499512037e-10	7.776383332013716e-10
AL451042.2	7.044923373997081	-0.8955167693601096	0.7089405725118938	0.08521368300350633	0.13621924858850334
AL451042.1	10.197000034865786	-0.990073935382764	0.6279200222686175	0.04612911901748459	0.07916334005136454
ARHGEF19-AS1	0.0				
ARHGEF19	162.8690745002294	-1.7866115970382959	0.17382007067064123	1.9987265135238173e-25	1.3077431517014917e-24
ANO7L1	3.3607434079905616	-1.1597584440995525	1.0927346543405934	0.06575584667638451	0.10856926138552214
AL109627.1	64.84619268077952	-1.759545401209198	0.27603726456794675	4.238269414023154e-11	1.6262609378990113e-10
CPLANE2	33.6838292677829	-1.6251785044254827	0.37220133059098287	3.125902211513138e-06	8.997293230241958e-06
MT1XP1	10.993146351788695	4.011869221012196	0.8708932342679152	1.1073496484469e-06	3.306579907025548e-06
FBXO42	1353.6581680122188	1.9459039108454905	0.07234248774210564	9.695522733338109e-160	4.420143945512572e-158
SZRD1	1658.9747071419365	0.9590047677211886	0.06870981557324332	1.5131953227134364e-44	1.6051488587097866e-43
RPL22P3	1.8564252570306539	-0.554086071068341	0.9408125672199845	0.22720223928095915	0.31603832878801474
SPATA21	0.0				
NECAP2	1092.6271139483088	0.5641789442019319	0.07134178212351105	2.1631627995506665e-15	1.0120368100809209e-14
LINC01772	6.0018653836148665	-0.027325993713757987	0.5888631840331118	0.9497624240378785	0.9651957160344472
CROCCP3	15.00692810691261	-2.019641526814989	0.6225914410991665	0.00020753439953908318	0.0005063329842528854
RNU1-1	0.0				
AL137802.2	0.9987777525072334	-0.3432338063038393	0.9036352392698044	0.3385301515419059	0.4379341235304884
AL137802.3	0.0				
AL137802.1	0.0				
LINC01783	1.336562015029916	-0.9458158323283151	1.4920837674360998	0.05277367421077312	0.08925475183008863
RNU1-6P	0.0				
AL355149.1	0.0				
NBPF1	277.40939031097787	-0.7049617942607248	0.12225248920034704	5.634696051324763e-09	1.9438328734914204e-08
AL137798.1	0.27377361673649364	-0.1458611596226469	0.905831851416236	0.7130836782202342	
CROCCP2	304.2481514906881	0.20833006926020892	0.11447167587150826	0.06658680323700035	0.1098052247266342
AL137798.3	0.0				
MST1P2	4.704878690719972	-0.856528928216721	0.8245120834578706	0.11415787507459237	0.17524316622222993
AL137798.2	0.0				
RNU1-3	0.0				
AL021920.2	0.21941030936687092	0.11466038038417367	0.9038456502019871	0.7117275189975929	
EIF1AXP1	21.795738916654656	0.03255270304719488	0.38342646638969297	0.9268901964602978	0.9490048834793233
ESPNP	5.79124339881436	0.3878995832374974	0.6251980752570327	0.4044671393321744	0.5063493255422071
AL021920.1	0.0				
AL021920.3	0.0				
CROCC	73.30043110142819	-1.5843438991918746	0.24908875708116013	5.5545641484142475e-11	2.1187763379590912e-10
CROCCP4	0.0				
RNU1-4	0.0				
MST1L	1.3940334662595302	0.0879545665495839	0.790637043753967	0.8220719061303716	0.8707306557889241
BX284668.1	0.0				
BX284668.3	0.0				
MIR3675	0.0				
BX284668.2	4.601321156731933	-3.334971382630063	1.5011480408246896	0.001972656711196457	0.004287841113036197
RNU1-5P	0.0				
BX284668.5	14.583095393664847	-0.8629715994746023	0.5199568208643324	0.04859969663636651	0.0829008451695244
BX284668.4	0.0				
RNU1-2	0.0				
BX284668.6	0.7496946422927087	0.039886836472138046	0.8462440043294438	0.890598456937063	
MFAP2	5.438197444732226	-0.5680944953168688	0.6896668229705594	0.24485960223943432	0.33604051287347686
AL049569.2	0.0				
AL049569.1	0.0				
ATP13A2	683.4903020023884	0.518277076121936	0.09390378216556589	2.7673278003034775e-08	9.175023895123821e-08
SDHB	1502.0530904661491	0.2632117058928619	0.0636669871390127	3.243076321446524e-05	8.561298297953552e-05
PADI2	34.58989938082549	-0.2693550875204073	0.3183761149134183	0.3643537220445697	0.46523114308739705
LINC02783	5.8765647950120155	-3.8104926236351284	1.4678209184288933	0.0006772858533229752	0.0015622460413918327
AL590644.1	0.3945073907784644	-0.20674592012779464	0.9171734439661912	0.5457538897821403	
PADI1	54.30134791221167	-0.8445735477630282	0.2634110115622299	0.0007820801082143203	0.0017931968318073335
PADI3	1.837061457080181	-0.3104507846201477	0.8075863097668341	0.46905716534797964	0.5693414717123545
MIR3972	0.0				
PADI4	0.856245661231028	0.48123967607017615	1.048342440438849	0.13818432610193795	
PADI6	2.205332235471159	4.030254709082918	2.785545443979649	0.003112236579877573	0.006592843719789272
RCC2-AS1	0.0				
RCC2	3112.1128868632227	-1.0030131763717671	0.061169464329561656	1.0896511015507949e-60	1.571566814700058e-59
ARHGEF10L	1086.2473963345114	0.17964297481416625	0.07596530603985369	0.017649147256464	0.03297282144928771
LINC02810	0.0				
ACTL8	1.927172594842786	0.036473818834573964	0.7632517839968433	0.929892751316994	0.9513053078987019
AL357509.1	0.0				
LINC01654	0.0				
IGSF21	0.0				
AL365209.1	0.0				
IGSF21-AS1	0.0				
AL591896.1	0.0				
KLHDC7A	165.77943727320707	-3.6867126516601796	0.2320872322303479	1.9381301735968837e-57	2.6422475014054264e-56
DYNLL1P3	0.0				
AL031737.1	0.0				
PAX7	1.2908413705019834	0.12883789851866467	0.8050901993728232	0.7350384413225381	0.8047596522583267
TAS1R2	0.0				
ALDH4A1	754.3463723757309	-0.4142232186679281	0.0825169941540892	4.578067554307295e-07	1.4040316005075081e-06
MIR4695	0.0				
MIR1290	0.47178834986690876	-0.04042745089929254	0.8625883787484927	0.9038308860636274	
IFFO2	936.8411360152332	-0.6956001008144901	0.07442270063028252	6.757882514646396e-21	3.8337531801917385e-20
AL137127.1	22.107034223678404	1.5164007604359286	0.4338215121418306	0.0001212530577990475	0.0003021724355049294
UBR4	19471.177617496065	2.379127681876412	0.04044991213635429	0.0	0.0
